gs_cluuid_key,devicetype,ipaddress,footstep_count
-9223372034424270843,Mobile,129658677,5122
-9223372036752707987,Mobile,52415120,5122
-9223372036333354174,Mobile,124998856,5121
-9223372035849667559,Mobile,152559064,5121
-9223372036680004952,Mobile,175295501,5120
-9223372034563758054,Mobile,168833568,5119
-9223372036212666102,Mobile,158612614,5117
-9223372034625180531,Mobile,171185434,5114
-9223372035437771028,Desktop,166625156,5113
-9223372034855606193,Mobile,68471338,5113
-9223372036390698760,Tablet,170456179,5112
-9223372034473979896,Mobile,37141523,5112
-9223372034520695924,Mobile,25317902,5111
-9223372034444544467,Mobile,113820949,5110
-9223372036635800261,Mobile,138723,5110
-9223372036159930887,Mobile,120342953,5110
-9223372036402237405,Mobile,2366829,5109
-9223372036192467877,Mobile,172111098,5105
-9223372036611594877,Mobile,162216123,5105
-9223372034973755766,Mobile,142164254,5104
-9223372034402679946,Mobile,157775260,5103
-9223372036604130114,Mobile,134613903,5102
-9223372035205068351,Mobile,168794666,5102
-9223372035401470934,Mobile,92155223,5102
-9223372036159268637,Mobile,106854861,5101
-9223372035437873074,Tablet,156593648,5100
-9223372034495896559,Mobile,158132048,5099
-9223372034687951432,Mobile,167124548,5099
-9223372036095869170,Mobile,161291241,5096
-9223372036602101783,Mobile,175077340,5094
-9223372035534355357,Desktop,170331784,5094
-9223372034408373942,Mobile,112980170,5094
-9223372035273930609,Desktop,138051112,5094
-9223372034692119405,Mobile,165569191,5093
-9223372036257786995,Mobile,174067660,5093
-9223372036147755576,Mobile,32889824,5092
-9223372034447468359,Mobile,126253847,5091
-9223372035461929706,Mobile,173976073,5090
-9223372036752539319,Mobile,114558174,5090
-9223372035463307861,Mobile,140816271,5089
-9223372036466576754,Mobile,115034410,5088
-9223372036693950681,Mobile,58626210,5088
-9223372036706832597,Mobile,141232543,5088
-9223372034410211448,Mobile,156184787,5087
-9223372036753276490,Mobile,105674487,5086
-9223372034522019824,Mobile,161082860,5085
-9223372036516668871,Mobile,119778949,5085
-9223372035804126881,Mobile,85998087,5084
-9223372036753271506,Mobile,169954843,5084
-9223372034648272711,Mobile,174488969,5083
-9223372034604257488,Mobile,109064546,5083
-9223372034727476815,Mobile,153752050,5081
-9223372036688441407,Mobile,174400280,5081
-9223372036569636006,Mobile,129115807,5081
-9223372036678167286,Mobile,20015439,5080
-9223372036134264667,Mobile,132669051,5080
-9223372034421033329,Mobile,127011183,5080
-9223372036189955476,Tablet,171218126,5080
-9223372034627897672,Mobile,128121419,5079
-9223372036751605793,Mobile,172133885,5079
-9223372034495470247,Mobile,33698650,5078
-9223372035809573235,Mobile,141539773,5077
-9223372035463005454,Tablet,169375518,5077
-9223372035247079652,Mobile,174037043,5076
-9223372035270696355,Mobile,139677719,5076
-9223372034706186059,Desktop,175503665,5075
-9223372034876289866,Mobile,63818888,5075
-9223372036504235939,Mobile,163485766,5073
-9223372034692529767,Mobile,60073340,5072
-9223372036348407970,Mobile,136829260,5071
-9223372034631988373,Mobile,65035449,5071
-9223372036561931373,Mobile,162170931,5069
-9223372035481911340,Mobile,111829252,5069
-9223372034528134558,Mobile,108828098,5069
-9223372035482865653,Mobile,36482307,5068
-9223372036753107544,Mobile,28819526,5067
-9223372036458480641,Mobile,171438031,5067
-9223372036753156400,Mobile,70806768,5066
-9223372034448979878,Mobile,168665311,5065
-9223372036753040256,Mobile,144635161,5064
-9223372036457957513,Mobile,147749075,5063
-9223372036526262719,Mobile,102429814,5063
-9223372035492962735,Mobile,63706441,5063
-9223372036753066101,Mobile,171668273,5062
-9223372034646506682,Mobile,164173794,5059
-9223372034676317543,Mobile,133914282,5059
-9223372035552925484,Mobile,167469386,5058
-9223372036705462236,Mobile,33098669,5058
-9223372034525868575,Mobile,120957321,5058
-9223372034825770368,Mobile,12697978,5057
-9223372034534373529,Tablet,84779677,5056
-9223372036262701875,Mobile,169123713,5056
-9223372034629590677,Mobile,133561143,5056
-9223372034510537828,Mobile,172924723,5055
-9223372035204549826,Mobile,172841263,5055
-9223372034366741494,Mobile,175604963,5055
-9223372036442614202,Mobile,155082584,5053
-9223372036134477625,Mobile,29665345,5053
-9223372036335259036,Mobile,125995468,5050
-9223372036660103067,Mobile,166751796,5050
-9223372034473811287,Mobile,98932158,5050
-9223372036109703413,Mobile,169754960,5050
-9223372036752990520,Mobile,101059246,5050
-9223372036160919798,Mobile,101819552,5049
-9223372035200309645,Mobile,136760372,5047
-9223372034451856817,Mobile,174355233,5046
-9223372036751721733,Mobile,25715062,5045
-9223372036300166170,Mobile,158827348,5042
-9223372034414877889,Mobile,172178645,5042
-9223372036191361081,Mobile,75624806,5042
-9223372034495897833,Mobile,51181364,5041
-9223372035615949505,Mobile,360093,5039
-9223372035831230204,Mobile,174005671,5038
-9223372034429702329,Mobile,153597964,5036
-9223372035481464361,Mobile,30852868,5036
-9223372035246691541,Mobile,25099352,5035
-9223372036487130014,Mobile,130599828,5033
-9223372036436616521,Mobile,115955062,5032
-9223372035269483392,Mobile,83962243,5030
-9223372036541069037,Mobile,162324450,5030
-9223372034974140548,Mobile,8454511,5030
-9223372036751246470,Mobile,34972150,5028
-9223372036751569413,Mobile,175270630,5027
-9223372035197125807,Mobile,163771922,5027
-9223372036738999569,Mobile,72818182,5026
-9223372034495833160,Mobile,169840852,5024
-9223372036501113073,Mobile,35344717,5021
-9223372035818305351,Mobile,81123640,5021
-9223372034517095566,Mobile,146837217,5019
-9223372034432407788,Mobile,121590607,5017
-9223372035190580227,Mobile,88036838,5016
-9223372034969390528,Mobile,159320243,5016
-9223372036713919815,Mobile,172712923,5015
-9223372034578598855,Mobile,167438069,5015
-9223372036670276527,Mobile,118316978,5014
-9223372036638580487,Mobile,22909178,5014
-9223372034902305004,Mobile,172122293,5013
-9223372036626155349,Mobile,61057526,5011
-9223372036122639931,Mobile,53576403,5011
-9223372036355792853,Mobile,96465657,5011
-9223372034963085278,Mobile,153474460,5010
-9223372035109757918,Desktop,111001622,5010
-9223372036531785415,Mobile,32536656,5009
-9223372036323441295,Mobile,93806635,5007
-9223372034621018492,Mobile,106098479,5006
-9223372036429880153,Mobile,155520140,5004
-9223372034625544355,Mobile,25764732,5004
-9223372034449255455,Mobile,154907462,5004
-9223372036541102053,Mobile,109264815,5002
-9223372036640250107,Mobile,128813048,5002
-9223372035455962477,Mobile,65499071,5001
-9223372034405709312,Mobile,15733512,5001
-9223372034575466510,Mobile,33099984,5001
-9223372036243208985,Mobile,172248275,4999
-9223372034535856190,Mobile,167648839,4998
-9223372036708537905,Mobile,29565383,4997
-9223372034395037843,Mobile,173629697,4997
-9223372036437818725,Mobile,114793075,4997
-9223372036619264538,Mobile,115803924,4996
-9223372036147233689,Mobile,131235592,4995
-9223372036145504044,Mobile,23025898,4994
-9223372034954146011,Mobile,135746185,4994
-9223372035482285804,Mobile,146875646,4993
-9223372036195540088,Mobile,59336664,4993
-9223372035513023507,Mobile,80807212,4993
-9223372034489087071,Mobile,27910779,4992
-9223372035279686232,Mobile,128840698,4992
-9223372036357295187,Mobile,143442278,4991
-9223372035548970459,Mobile,139497222,4991
-9223372036162510368,Mobile,168354701,4991
-9223372034535003246,Mobile,77260494,4990
-9223372034495852639,Mobile,50028561,4990
-9223372034390826634,Mobile,36415445,4990
-9223372034446167469,Mobile,127860714,4989
-9223372034775052364,Mobile,173972604,4988
-9223372035460645044,Mobile,156617805,4987
-9223372036749906828,Mobile,125207889,4986
-9223372036753127364,Mobile,152492292,4985
-9223372036533881862,Mobile,112034829,4985
-9223372036396233332,Mobile,109295960,4984
-9223372036131306047,Mobile,101098277,4984
-9223372035615913691,Mobile,146403709,4983
-9223372036749697019,Mobile,23151416,4981
-9223372036742614957,Mobile,48968704,4980
-9223372036753275189,Mobile,114724915,4979
-9223372036524476695,Mobile,29225934,4979
-9223372036572147028,Mobile,68190322,4978
-9223372036305447821,Mobile,102494538,4978
-9223372034630758415,Mobile,145394895,4977
-9223372036370575565,Mobile,135761358,4976
-9223372036585229105,Mobile,109338572,4975
-9223372035415839618,Mobile,163261385,4974
-9223372034422143003,Mobile,139242281,4974
-9223372034570755475,Mobile,164726227,4974
-9223372035407228489,Mobile,172322717,4974
-9223372036697542208,Mobile,156547916,4971
-9223372036618663330,Mobile,2326233,4970
-9223372036546727559,Mobile,154414522,4969
-9223372036541082901,Mobile,1091992,4967
-9223372036669357409,Mobile,133083137,4967
-9223372036314153184,Mobile,150867394,4967
-9223372035273577798,Mobile,160889331,4963
-9223372035830986425,Mobile,139808818,4961
-9223372036450501165,Mobile,36735766,4961
-9223372036712602670,Mobile,143552462,4960
-9223372036356650972,Mobile,171023600,4960
-9223372036750653429,Mobile,103718137,4959
-9223372036706585355,Mobile,23016872,4958
-9223372034548453796,Mobile,61508711,4958
-9223372036249032289,Mobile,170608510,4957
-9223372036533794870,Mobile,119178845,4954
-9223372036419849996,Mobile,5019512,4954
-9223372036505200591,Mobile,161759363,4953
-9223372034580664881,Mobile,84834759,4953
-9223372035069755500,Mobile,143158267,4952
-9223372036631345546,Mobile,4298903,4952
-9223372034380326381,Mobile,138201883,4952
-9223372034618268041,Mobile,7178596,4951
-9223372036749456691,Mobile,76406549,4950
-9223372034690344322,Mobile,118623146,4948
-9223372034729389452,Mobile,154671813,4947
-9223372035571698232,Mobile,115043361,4947
-9223372036124238507,Mobile,132187734,4947
-9223372034541933983,Mobile,148864076,4946
-9223372034640237763,Tablet,115635361,4945
-9223372034645743915,Mobile,171908032,4943
-9223372036177615956,Mobile,147805905,4942
-9223372035522709193,Mobile,135280448,4941
-9223372034528163171,Mobile,56713949,4941
-9223372034393768143,Mobile,125998895,4940
-9223372035571907590,Mobile,163322890,4939
-9223372034625372512,Mobile,164449280,4937
-9223372036461955860,Mobile,96107945,4937
-9223372036753202152,Mobile,35563928,4937
-9223372034434823721,Mobile,48123694,4937
-9223372036716671410,Mobile,128906854,4934
-9223372035274211330,Mobile,164899250,4933
-9223372036552782545,Mobile,171280498,4932
-9223372035271774526,Mobile,36677680,4932
-9223372036212566507,Mobile,148407505,4932
-9223372036532808974,Mobile,137933500,4929
-9223372036160768814,Mobile,96102082,4928
-9223372034654335345,Mobile,140395572,4927
-9223372034547333747,Mobile,149060985,4926
-9223372036631501224,Mobile,129811090,4925
-9223372034654156371,Mobile,39609632,4925
-9223372035547254322,Mobile,172286306,4924
-9223372036751300289,Mobile,113110858,4923
-9223372036752572050,Mobile,155064283,4923
-9223372034528221267,Tablet,14519498,4923
-9223372036168083855,Mobile,167198976,4922
-9223372036753316172,Mobile,152487479,4922
-9223372036753219227,Mobile,54652934,4920
-9223372036203191104,Mobile,31820567,4919
-9223372036508930104,Mobile,599830,4919
-9223372036421794609,Mobile,173682274,4919
-9223372036540752340,Mobile,159724165,4918
-9223372036746995451,Mobile,129990689,4917
-9223372034495750541,Mobile,108954980,4914
-9223372036704897210,Mobile,16447689,4913
-9223372035482618447,Mobile,147358878,4913
-9223372034641532080,Mobile,29687681,4913
-9223372034586895320,Mobile,25959905,4912
-9223372036141213353,Mobile,109404528,4912
-9223372035504731253,Mobile,169957517,4912
-9223372034685864039,Mobile,168571987,4909
-9223372036456188515,Mobile,154792772,4908
-9223372034472907346,Mobile,110471732,4908
-9223372035206814074,Mobile,75187942,4908
-9223372036416046326,Mobile,170242190,4906
-9223372034877270570,Mobile,149405263,4906
-9223372034447903558,Desktop,169527439,4906
-9223372034772679143,Mobile,57940293,4904
-9223372036167096467,Mobile,20182497,4904
-9223372035403970780,Mobile,172807449,4904
-9223372036447553120,Mobile,71641243,4903
-9223372035831990025,Mobile,112533706,4903
-9223372036562440921,Mobile,59344014,4902
-9223372036179697590,Mobile,103314338,4900
-9223372034495894649,Mobile,164222334,4899
-9223372034811960453,Mobile,95165962,4898
-9223372036753042494,Mobile,119139088,4897
-9223372035057562154,Mobile,43648959,4897
-9223372036610073614,Mobile,145120634,4897
-9223372035804287887,Mobile,14042931,4897
-9223372036753310351,Mobile,157900744,4896
-9223372036704581350,Mobile,112547150,4896
-9223372036093579557,Mobile,24015319,4895
-9223372034435128554,Tablet,162221312,4895
-9223372034462360616,Mobile,5756773,4894
-9223372035477868246,Mobile,96792704,4894
-9223372034618366470,Mobile,132579034,4893
-9223372035224150619,Mobile,169511009,4892
-9223372036176356674,Mobile,34156804,4891
-9223372035480417053,Mobile,53761283,4891
-9223372034507339921,Mobile,55698954,4891
-9223372036526985287,Mobile,26489846,4889
-9223372035487963425,Mobile,25437819,4888
-9223372036474577608,Mobile,14111827,4888
-9223372036552425051,Mobile,127303222,4888
-9223372036753246071,Mobile,145797424,4887
-9223372036581396260,Mobile,157362834,4887
-9223372034876228584,Desktop,149822016,4886
-9223372036456927769,Mobile,147471026,4885
-9223372036101946396,Mobile,115010552,4885
-9223372034788934510,Mobile,163164163,4884
-9223372036753243878,Mobile,149516859,4883
-9223372036753362548,Mobile,172792268,4883
-9223372036658076914,Mobile,62864254,4882
-9223372036589717093,Mobile,12125764,4882
-9223372036538334064,Mobile,50036794,4881
-9223372034881174805,Mobile,35140418,4881
-9223372036486780296,Mobile,150373271,4880
-9223372034649850501,Mobile,34118206,4880
-9223372034352776647,Desktop,24676482,4880
-9223372036188850828,Mobile,57226318,4879
-9223372036701076785,Mobile,137792321,4875
-9223372036601995356,Mobile,164752859,4873
-9223372034891444395,Mobile,54570638,4870
-9223372035092485462,Mobile,150681788,4870
-9223372034621612213,Mobile,100876594,4870
-9223372035436325463,Mobile,148026991,4869
-9223372036691071761,Mobile,164663898,4868
-9223372035825195772,Mobile,146268267,4867
-9223372036149693262,Mobile,128366804,4867
-9223372036201535616,Mobile,95523435,4866
-9223372036536947388,Mobile,3110066,4865
-9223372034691062145,Mobile,162013655,4865
-9223372034573945525,Mobile,91135347,4864
-9223372036753291826,Mobile,105255700,4863
-9223372036172022428,Mobile,114133007,4863
-9223372036713677196,Mobile,159390360,4861
-9223372036529599578,Mobile,8716747,4860
-9223372036344442348,Mobile,174188291,4859
-9223372034429170736,Mobile,111433555,4859
-9223372036681527353,Mobile,93714800,4857
-9223372034494684830,Mobile,93659625,4857
-9223372035807065997,Mobile,143803383,4856
-9223372034976839815,Desktop,163348803,4855
-9223372034518900289,Mobile,62117225,4855
-9223372034468816285,Desktop,75974748,4855
-9223372036752111194,Mobile,168436326,4854
-9223372036412253577,Mobile,171918402,4854
-9223372035531341081,Mobile,128297155,4854
-9223372035209563241,Tablet,152738905,4854
-9223372034543939702,Mobile,173761318,4851
-9223372036127658046,Mobile,16786653,4851
-9223372035830767393,Mobile,155082576,4850
-9223372036652491043,Mobile,64197173,4845
-9223372034598295567,Mobile,165150073,4845
-9223372034456444693,Mobile,14988896,4845
-9223372036522291251,Mobile,26664852,4845
-9223372036447799720,Mobile,37974322,4844
-9223372036695052775,Mobile,87816025,4843
-9223372034760948740,Mobile,67783219,4842
-9223372035473753852,Mobile,135829278,4842
-9223372036396126208,Mobile,10214002,4842
-9223372034837277124,Desktop,170842873,4841
-9223372036215088193,Mobile,77945918,4840
-9223372035809743335,Mobile,166108911,4840
-9223372036154529540,Mobile,25802343,4840
-9223372035049365703,Desktop,27202542,4839
-9223372036241718867,Mobile,152634224,4838
-9223372035348558833,Mobile,130937219,4838
-9223372036753177964,Mobile,151950053,4837
-9223372034470298323,Desktop,152108452,4837
-9223372036360610084,Tablet,105933828,4836
-9223372036752875797,Mobile,166962097,4834
-9223372035090852807,Mobile,106537939,4834
-9223372035242605202,Mobile,28350740,4834
-9223372034548001190,Mobile,63013991,4833
-9223372034668358644,Mobile,169110444,4833
-9223372034637046055,Mobile,169910233,4832
-9223372036601188982,Mobile,88748534,4832
-9223372036753279074,Mobile,116359979,4830
-9223372036109167254,Mobile,159534611,4830
-9223372036662608095,Mobile,169630518,4829
-9223372035841747670,Mobile,145466705,4829
-9223372035358850974,Mobile,152256913,4828
-9223372035092427920,Mobile,134942894,4826
-9223372034445150614,Mobile,127866854,4824
-9223372034516691165,Mobile,123602521,4823
-9223372036676025486,Mobile,139424887,4823
-9223372035499080287,Mobile,92169337,4822
-9223372034867722061,Mobile,86792458,4820
-9223372036744023533,Mobile,167688410,4820
-9223372036701563730,Mobile,22825560,4818
-9223372035439030407,Mobile,106856604,4818
-9223372036683338902,Mobile,15199166,4817
-9223372034631339076,Mobile,76331822,4817
-9223372035106610446,Mobile,121755049,4816
